allocated_processors,consumed_energy,execution_time,finish_time,job_id,metadata,requested_number_of_processors,requested_time,starting_time,stretch,submission_time,success,turnaround_time,waiting_time,workload_name
188-191,-1.000000,0.647621,8.929199,131,"",4,4200.000000,8.281578,4.489054,6.021992,1,2.907208,2.259586,209b47
76-79,-1.000000,1.098706,9.497460,132,"",4,4200.000000,8.398754,3.106756,6.084049,1,3.413411,2.314705,209b47
188-191,-1.000000,0.157569,9.108243,133,"",4,4200.000000,8.950674,19.050616,6.106459,1,3.001783,2.844214,209b47
0-3 16-75,-1.000000,0.161357,13.866681,134,"",64,4200.000000,13.705324,47.001084,6.282716,1,7.583965,7.422608,209b47
224-231 240-247,-1.000000,0.245578,10.514332,135,"",16,4200.000000,10.268754,16.593219,6.439396,1,4.074937,3.829358,209b47
8-11 236-239 248-255,-1.000000,4.110092,14.486886,136,"",16,4200.000000,10.376794,1.935094,6.533470,1,7.953415,3.843323,209b47
188-191,-1.000000,2.392836,11.547436,137,"",4,4200.000000,9.154600,2.076031,6.579836,1,4.967600,2.574764,209b47
192-195,-1.000000,0.647761,9.918724,138,"",4,4200.000000,9.270963,5.099810,6.615264,1,3.303460,2.655699,209b47
0-3 16-75,-1.000000,0.161418,14.049575,139,"",64,4200.000000,13.888157,45.894514,6.641369,1,7.408206,7.246788,209b47
172-187,-1.000000,4.654757,5.141538,14,"",16,4200.000000,0.486782,1.021217,0.388021,1,4.753517,0.098760,209b47
224-231 240-247,-1.000000,1.400279,11.936071,140,"",16,4200.000000,10.535793,3.743193,6.694559,1,5.241512,3.841234,209b47
0-3 16-75,-1.000000,8.765413,22.836455,141,"",64,4200.000000,14.071041,1.840050,6.707660,1,16.128795,7.363382,209b47
96-159,-1.000000,8.216464,27.600689,142,"",64,4200.000000,19.384224,2.533949,6.780585,1,20.820103,12.603639,209b47
76-79,-1.000000,2.392816,11.917897,143,"",4,4200.000000,9.525081,2.144004,6.787689,1,5.130208,2.737392,209b47
0-3 16-75,-1.000000,2.882729,25.740650,144,"",64,4200.000000,22.857921,6.542621,6.880048,1,18.860602,15.977873,209b47
0-3 16-75,-1.000000,0.430699,26.192825,145,"",64,4200.000000,25.762127,44.839897,6.880337,1,19.312488,18.881789,209b47
224-231 240-247,-1.000000,4.104998,16.073637,146,"",16,4200.000000,11.968639,2.234726,6.900093,1,9.173544,5.068546,209b47
12-15 160-163 212-219,-1.000000,5.205028,17.716620,147,"",16,4200.000000,12.511592,2.047855,7.057475,1,10.659145,5.454117,209b47
168-171,-1.000000,1.098975,10.779843,148,"",4,4200.000000,9.680868,3.375346,7.070422,1,3.709422,2.610446,209b47
188-203,-1.000000,4.654118,18.822778,149,"",16,4200.000000,14.168659,2.522906,7.080874,1,11.741904,7.087786,209b47
16-79,-1.000000,1.937746,2.471364,15,"",64,4200.000000,0.533618,1.033161,0.469359,1,2.002004,0.064258,209b47
8-11 204-211 236-239,-1.000000,9.968067,24.476419,150,"",16,4200.000000,14.508352,1.743413,7.097965,1,17.378454,7.410387,209b47
0-3 16-75,-1.000000,2.883385,29.097678,151,"",64,4200.000000,26.214293,7.608994,7.158021,1,21.939656,19.056272,209b47
76-79 168-171 248-255,-1.000000,11.073018,25.812480,152,"",16,4200.000000,14.739463,1.683821,7.167498,1,18.644982,7.571965,209b47
4-7 164-167 220-223 232-235,-1.000000,6.310080,21.309663,153,"",16,4200.000000,14.999583,2.234484,7.209893,1,14.099770,7.789690,209b47
192-195,-1.000000,1.310005,11.250195,154,"",4,4200.000000,9.940190,3.058559,7.243468,1,4.006727,2.696722,209b47
80-95,-1.000000,1.434376,16.603013,155,"",16,4200.000000,15.168637,6.516400,7.256046,1,9.346967,7.912591,209b47
224-231 240-247,-1.000000,6.181811,22.276907,156,"",16,4200.000000,16.095096,2.429368,7.259013,1,15.017894,8.836083,209b47
96-159,-1.000000,8.216307,35.838462,157,"",64,4200.000000,27.622155,3.477503,7.266233,1,28.572229,20.355922,209b47
80-95,-1.000000,5.339428,21.963909,158,"",16,4200.000000,16.624481,2.744919,7.307612,1,14.656297,9.316869,209b47
168-171,-1.000000,1.321218,12.122538,159,"",4,4200.000000,10.801320,3.595835,7.371656,1,4.750882,3.429664,209b47
16-79,-1.000000,1.937313,4.430149,16,"",64,4200.000000,2.492836,2.021576,0.513723,1,3.916426,1.979113,209b47
0-3 16-75,-1.000000,0.161354,29.280496,160,"",64,4200.000000,29.119142,135.743852,7.377705,1,21.902791,21.741437,209b47
12-15 160-163 212-219,-1.000000,0.780602,18.518689,161,"",16,4200.000000,17.738087,14.244782,7.399183,1,11.119506,10.338904,209b47
0-3 16-75,-1.000000,0.430653,29.732611,162,"",64,4200.000000,29.301958,51.824462,7.414262,1,22.318348,21.887696,209b47
192-195,-1.000000,1.099317,12.370988,163,"",4,4200.000000,11.271672,4.500825,7.423157,1,4.947831,3.848515,209b47
0-3 16-75,-1.000000,2.883160,32.637237,164,"",64,4200.000000,29.754077,8.727432,7.474657,1,25.162579,22.279420,209b47
172-187,-1.000000,7.797255,25.675180,165,"",16,4200.000000,17.877925,2.305394,7.699439,1,17.975741,10.178486,209b47
12-15 160-163 212-219,-1.000000,5.203984,23.744140,166,"",16,4200.000000,18.540156,3.079674,7.717565,1,16.026574,10.822590,209b47
188-203,-1.000000,7.752716,26.596959,167,"",16,4200.000000,18.844242,2.425200,7.795072,1,18.801887,11.049170,209b47
4-7 164-167 220-223 232-235,-1.000000,5.199149,26.530285,168,"",16,4200.000000,21.331136,3.598489,7.821202,1,18.709083,13.509933,209b47
80-95,-1.000000,4.380798,26.366168,169,"",16,4200.000000,21.985370,4.226212,7.851989,1,18.514179,14.133381,209b47
0-3 16-75,-1.000000,8.765982,13.230916,17,"",64,4200.000000,4.464935,1.446790,0.548378,1,12.682538,3.916557,209b47
188-191,-1.000000,1.099165,12.668071,170,"",4,4200.000000,11.568905,4.365431,7.869740,1,4.798330,3.699165,209b47
76-79,-1.000000,0.103801,12.043174,171,"",4,4200.000000,11.939373,38.826952,8.012907,1,4.030268,3.926467,209b47
0-3 16-75,-1.000000,0.430692,33.103050,172,"",64,4200.000000,32.672358,58.069680,8.092877,1,25.010174,24.579481,209b47
76-79,-1.000000,0.647934,12.712585,173,"",4,4200.000000,12.064651,7.106032,8.108345,1,4.604240,3.956306,209b47
0-3 16-75,-1.000000,0.430720,33.555247,174,"",64,4200.000000,33.124527,58.960613,8.159713,1,25.395534,24.964813,209b47
0-3 16-75,-1.000000,0.430705,34.007421,175,"",64,4200.000000,33.576716,59.931192,8.194757,1,25.812664,25.381959,209b47
0-3 16-75,-1.000000,8.767723,42.796611,176,"",64,4200.000000,34.028888,3.946463,8.195117,1,34.601494,25.833771,209b47
224-231 240-247,-1.000000,1.399874,23.698248,177,"",16,4200.000000,22.298375,11.045975,8.235278,1,15.462970,14.063096,209b47
96-159,-1.000000,1.937365,37.797293,178,"",64,4200.000000,35.859928,15.235675,8.280234,1,29.517059,27.579695,209b47
96-159,-1.000000,0.144460,37.963223,179,"",64,4200.000000,37.818763,205.023266,8.345488,1,29.617735,29.473275,209b47
196-211,-1.000000,1.600666,2.182849,18,"",16,4200.000000,0.582184,1.009753,0.566572,1,1.616277,0.015612,209b47
168-171,-1.000000,0.159004,12.303004,180,"",4,4200.000000,12.144000,24.692153,8.376860,1,3.926144,3.767140,209b47
224-231 240-247,-1.000000,0.245662,23.965366,181,"",16,4200.000000,23.719704,63.294991,8.416186,1,15.549180,15.303518,209b47
168-171,-1.000000,2.393526,14.717994,182,"",4,4200.000000,12.324468,2.580416,8.541701,1,6.176292,3.782767,209b47
12-15 160-163 212-219,-1.000000,11.221871,34.987478,183,"",16,4200.000000,23.765606,2.353384,8.578103,1,26.409375,15.187504,209b47
192-195,-1.000000,1.315092,13.707557,184,"",4,4200.000000,12.392465,3.852004,8.641817,1,5.065740,3.750648,209b47
188-191,-1.000000,0.103887,12.793421,185,"",4,4200.000000,12.689534,39.491650,8.690758,1,4.102663,3.998776,209b47
76-79,-1.000000,0.103730,12.837772,186,"",4,4200.000000,12.734042,39.754568,8.714029,1,4.123743,4.020013,209b47
96-159,-1.000000,8.220736,46.205423,187,"",64,4200.000000,37.984686,4.553957,8.768546,1,37.436877,29.216140,209b47
224-231 240-247,-1.000000,1.399868,25.386710,188,"",16,4200.000000,23.986841,11.787422,8.885870,1,16.500840,15.100972,209b47
188-191,-1.000000,0.537725,13.352612,189,"",4,4200.000000,12.814887,8.182522,8.952666,1,4.399946,3.862221,209b47
212-215,-1.000000,0.649269,1.268531,19,"",4,4200.000000,0.619262,1.056939,0.582294,1,0.686237,0.036968,209b47
4-7 12-15 80-95 160-167 188-203 212-223 232-235,-1.000000,4.149929,46.933134,190,"",64,4200.000000,42.783205,9.150920,8.957465,1,37.975668,33.825740,209b47
76-79,-1.000000,0.103771,12.963009,191,"",4,4200.000000,12.859238,38.256939,8.993066,1,3.969942,3.866172,209b47
76-79,-1.000000,0.157615,13.142085,192,"",4,4200.000000,12.984470,26.259146,9.003241,1,4.138844,3.981229,209b47
76-79,-1.000000,0.103710,13.267257,193,"",4,4200.000000,13.163547,40.877038,9.027898,1,4.239358,4.135648,209b47
76-79,-1.000000,0.158078,13.446796,194,"",4,4200.000000,13.288718,27.953613,9.027937,1,4.418859,4.260781,209b47
188-191,-1.000000,0.537696,13.911782,195,"",4,4200.000000,13.374086,8.945330,9.101910,1,4.809872,4.272176,209b47
0-3 16-75,-1.000000,0.430921,43.249000,196,"",64,4200.000000,42.818079,79.226829,9.108494,1,34.140505,33.709584,209b47
76-79,-1.000000,0.103856,13.572118,197,"",4,4200.000000,13.468262,42.931724,9.113400,1,4.458718,4.354862,209b47
8-11 204-211 236-239,-1.000000,9.889415,34.387294,198,"",16,4200.000000,24.497878,2.554400,9.125775,1,25.261518,15.372103,209b47
0-3 16-75,-1.000000,8.771348,52.041807,199,"",64,4200.000000,43.270459,4.890534,9.145235,1,42.896572,34.125224,209b47
16-79,-1.000000,0.359888,0.452693,2,"",64,4200.000000,0.092805,1.043380,0.077193,1,0.375500,0.015612,209b47
80-95,-1.000000,4.381816,5.063738,20,"",16,4200.000000,0.681922,1.005344,0.658504,1,4.405234,0.023418,209b47
76-79,-1.000000,1.099638,14.693233,200,"",4,4200.000000,13.593595,5.038607,9.152589,1,5.540643,4.441006,209b47
216-231,-1.000000,0.520516,1.225866,21,"",16,4200.000000,0.705350,1.085856,0.660660,1,0.565205,0.044689,209b47
8-11 76-79 168-187 204-211 224-231 236-255,-1.000000,3.782248,49.397906,22,"",64,4200.000000,45.615658,12.882544,0.672927,1,48.724979,44.942731,209b47
96-159,-1.000000,8.223531,54.450424,23,"",64,4200.000000,46.226893,6.528586,0.762396,1,53.688028,45.464497,209b47
164-167,-1.000000,2.393294,3.230025,24,"",4,4200.000000,0.836731,1.009785,0.813313,1,2.416712,0.023418,209b47
232-235,-1.000000,1.099807,1.965801,25,"",4,4200.000000,0.865995,1.044154,0.817434,1,1.148367,0.048561,209b47
4-7 12-15 80-95 160-167 188-203 212-223 232-235,-1.000000,0.197259,47.151859,26,"",64,4200.000000,46.954600,234.639606,0.867109,1,46.284751,46.087492,209b47
0-3,-1.000000,0.537943,1.581046,27,"",4,4200.000000,1.043103,1.029022,1.027491,1,0.553555,0.015612,209b47
4-7,-1.000000,2.392825,3.610900,28,"",4,4200.000000,1.218075,1.006525,1.202463,1,2.408438,0.015612,209b47
8-11,-1.000000,0.103842,1.374607,29,"",4,4200.000000,1.270764,1.376187,1.231700,1,0.142906,0.039064,209b47
80-95,-1.000000,0.474678,0.594093,3,"",16,4200.000000,0.119415,1.032890,0.103803,1,0.490290,0.015612,209b47
12-15 160-163 212-219,-1.000000,0.420056,1.720087,30,"",16,4200.000000,1.300031,1.136910,1.242521,1,0.477566,0.057510,209b47
220-223,-1.000000,0.537816,1.881493,31,"",4,4200.000000,1.343677,1.028992,1.328085,1,0.553408,0.015592,209b47
224-231 240-247,-1.000000,7.157910,8.558767,32,"",16,4200.000000,1.400857,1.004089,1.371587,1,7.187180,0.029270,209b47
8-11 236-239 248-255,-1.000000,0.582282,2.043635,33,"",16,4200.000000,1.461354,1.103026,1.401364,1,0.642272,0.059990,209b47
4-7 12-15 80-95 160-167 188-203 212-223 232-235,-1.000000,0.613951,47.787287,34,"",64,4200.000000,47.173336,75.483723,1.443970,1,46.343317,45.729366,209b47
12-15 160-163 212-219,-1.000000,0.419999,2.178560,35,"",16,4200.000000,1.758561,1.717261,1.457312,1,0.721248,0.301249,209b47
0-3,-1.000000,1.295743,2.936937,36,"",4,4200.000000,1.641194,1.088534,1.526477,1,1.410460,0.114717,209b47
188-191,-1.000000,2.392444,4.057065,37,"",4,4200.000000,1.664621,1.044040,1.559257,1,2.497808,0.105364,209b47
8-11 236-239 248-255,-1.000000,8.290205,10.355317,38,"",16,4200.000000,2.065112,1.060958,1.559759,1,8.795558,0.505353,209b47
192-195,-1.000000,0.104084,1.847034,39,"",4,4200.000000,1.742949,2.543510,1.582294,1,0.264740,0.160655,209b47
96-159,-1.000000,8.218021,8.410666,4,"",64,4200.000000,0.192645,1.001901,0.177023,1,8.233643,0.015622,209b47
4-7 12-15 80-95 160-167 188-203 212-223 232-235,-1.000000,0.197307,48.006061,40,"",64,4200.000000,47.808753,235.233116,1.592823,1,46.413237,46.215930,209b47
192-195,-1.000000,0.537486,2.405986,41,"",4,4200.000000,1.868500,1.475752,1.612790,1,0.793196,0.255710,209b47
4-7 12-15 80-95 160-167 188-203 212-223 232-235,-1.000000,4.150815,52.178342,42,"",64,4200.000000,48.027527,12.162944,1.692213,1,50.486129,46.335314,209b47
220-223,-1.000000,1.278201,3.181170,43,"",4,4200.000000,1.902970,1.113589,1.757780,1,1.423390,0.145189,209b47
12-15 160-163 212-219,-1.000000,2.340554,4.554241,44,"",16,4200.000000,2.213687,1.182436,1.786686,1,2.767555,0.427001,209b47
232-235,-1.000000,0.104101,2.099164,45,"",4,4200.000000,1.995063,2.786540,1.809083,1,0.290081,0.185980,209b47
8-11 76-79 168-187 204-211 224-231 236-255,-1.000000,0.186835,49.606217,46,"",64,4200.000000,49.419383,255.290280,1.909151,1,47.697066,47.510231,209b47
196-211,-1.000000,7.613968,9.858862,47,"",16,4200.000000,2.244895,1.043640,1.912621,1,7.946241,0.332274,209b47
4-7 164-167 220-223 232-235,-1.000000,2.460389,6.092764,48,"",16,4200.000000,3.632375,1.697668,1.915841,1,4.176923,1.716534,209b47
12-15 160-163 212-219,-1.000000,0.780472,5.400023,49,"",16,4200.000000,4.619551,4.396095,1.968994,1,3.431029,2.650557,209b47
160-163,-1.000000,0.648881,0.872741,5,"",4,4200.000000,0.223860,1.041010,0.197250,1,0.675492,0.026610,209b47
224-231 240-247,-1.000000,7.236597,32.644764,50,"",16,4200.000000,25.408167,4.222115,2.091019,1,30.553745,23.317148,209b47
8-11 76-79 168-187 204-211 224-231 236-255,-1.000000,0.186807,49.814501,51,"",64,4200.000000,49.627694,255.325387,2.117822,1,47.696679,47.509872,209b47
232-235,-1.000000,0.158215,2.317514,52,"",4,4200.000000,2.159299,1.217718,2.124853,1,0.192661,0.034446,209b47
232-235,-1.000000,0.537349,2.876329,53,"",4,4200.000000,2.338980,1.268003,2.194969,1,0.681360,0.144011,209b47
172-187,-1.000000,0.312412,26.009058,54,"",16,4200.000000,25.696646,76.188068,2.207001,1,23.802057,23.489646,209b47
76-79 168-171 248-255,-1.000000,6.290922,32.124879,55,"",16,4200.000000,25.833957,4.753240,2.222614,1,29.902265,23.611342,209b47
172-187,-1.000000,0.519878,26.550395,56,"",16,4200.000000,26.030516,46.750510,2.245816,1,24.304579,23.784700,209b47
80-95,-1.000000,5.339078,31.726718,57,"",16,4200.000000,26.387640,5.521430,2.247376,1,29.479342,24.140264,209b47
192-195,-1.000000,0.157968,2.585426,58,"",4,4200.000000,2.427458,1.382815,2.366985,1,0.218441,0.060473,209b47
192-195,-1.000000,1.300507,3.907402,59,"",4,4200.000000,2.606895,1.179121,2.373947,1,1.533455,0.232948,209b47
164-167,-1.000000,0.537954,0.777419,6,"",4,4200.000000,0.239465,1.076531,0.198295,1,0.579124,0.041170,209b47
8-11 76-79 168-187 204-211 224-231 236-255,-1.000000,0.186834,50.022800,60,"",64,4200.000000,49.835966,254.786143,2.419991,1,47.602809,47.415975,209b47
168-171,-1.000000,0.103682,2.782007,61,"",4,4200.000000,2.678325,3.237768,2.446309,1,0.335699,0.232016,209b47
168-171,-1.000000,1.285293,4.092183,62,"",4,4200.000000,2.806890,1.224365,2.518515,1,1.573667,0.288375,209b47
4-7 164-167 220-223 232-235,-1.000000,2.459045,29.010797,63,"",16,4200.000000,26.551751,10.671210,2.769805,1,26.240991,23.781946,209b47
172-187,-1.000000,0.521229,27.102251,64,"",16,4200.000000,26.581022,46.495868,2.867255,1,24.234995,23.713766,209b47
188-203,-1.000000,7.678152,34.296578,65,"",16,4200.000000,26.618425,4.089032,2.900367,1,31.396210,23.718058,209b47
232-235,-1.000000,0.103876,3.039424,66,"",4,4200.000000,2.935548,1.190859,2.915723,1,0.123702,0.019826,209b47
8-11 76-79 168-187 204-211 224-231 236-255,-1.000000,12.603459,62.647736,67,"",64,4200.000000,50.044277,4.716248,3.206693,1,59.441043,46.837584,209b47
0-3,-1.000000,0.647591,3.899159,68,"",4,4200.000000,3.251568,1.060722,3.212245,1,0.686914,0.039323,209b47
172-187,-1.000000,0.519833,27.643536,69,"",16,4200.000000,27.123703,46.785741,3.322755,1,24.320781,23.800948,209b47
168-171,-1.000000,2.393974,2.656850,7,"",4,4200.000000,0.262876,1.012959,0.231853,1,2.424997,0.031023,209b47
0-3 16-75,-1.000000,0.431165,52.494448,70,"",64,4200.000000,52.063284,113.898609,3.385376,1,49.109072,48.677907,209b47
172-187,-1.000000,0.519789,28.184802,71,"",16,4200.000000,27.665013,47.592813,3.446558,1,24.738244,24.218455,209b47
172-187,-1.000000,1.604861,29.811130,72,"",16,4200.000000,28.206269,16.410701,3.474236,1,26.336894,24.732033,209b47
4-7 164-167 220-223 232-235,-1.000000,11.987228,41.019490,73,"",16,4200.000000,29.032261,3.124510,3.565276,1,37.454213,25.466985,209b47
4-7 12-15 80-95 160-167 188-203 212-223 232-235,-1.000000,4.150844,56.350662,74,"",64,4200.000000,52.199819,12.677012,3.730366,1,52.620296,48.469452,209b47
172-187,-1.000000,7.729289,37.561885,75,"",16,4200.000000,29.832597,4.376473,3.734862,1,33.827023,26.097735,209b47
80-95,-1.000000,5.339545,37.087729,76,"",16,4200.000000,31.748184,6.240220,3.767790,1,33.319940,27.980394,209b47
0-3,-1.000000,0.157941,4.094780,77,"",4,4200.000000,3.936840,1.922813,3.791090,1,0.303691,0.145750,209b47
76-79 168-171 248-255,-1.000000,2.178180,34.324526,78,"",16,4200.000000,32.146345,13.993249,3.844709,1,30.479817,28.301637,209b47
192-195,-1.000000,1.329990,5.290258,79,"",4,4200.000000,3.960268,1.067505,3.870487,1,1.419771,0.089781,209b47
172-235,-1.000000,0.157555,0.451655,8,"",64,4200.000000,0.294100,1.204136,0.261937,1,0.189718,0.032163,209b47
224-231 240-247,-1.000000,3.962878,36.650840,80,"",16,4200.000000,32.687962,8.268096,3.885390,1,32.765450,28.802572,209b47
188-191,-1.000000,2.392290,6.470821,81,"",4,4200.000000,4.078531,1.060853,3.932953,1,2.537868,0.145578,209b47
188-203,-1.000000,4.266109,38.584149,82,"",16,4200.000000,34.318039,8.101378,4.022786,1,34.561363,30.295254,209b47
76-79 168-171 248-255,-1.000000,11.246867,45.594181,83,"",16,4200.000000,34.347315,3.689641,4.097285,1,41.496897,30.250030,209b47
0-3 16-75,-1.000000,8.772816,61.288741,84,"",64,4200.000000,52.515925,6.515077,4.133173,1,57.155568,48.382752,209b47
8-11 204-211 236-239,-1.000000,0.384694,34.793452,85,"",16,4200.000000,34.408757,79.592846,4.174527,1,30.618925,30.234231,209b47
96-159,-1.000000,0.360035,54.831926,86,"",64,4200.000000,54.471890,140.601704,4.210347,1,50.621579,50.261544,209b47
96-159,-1.000000,1.938690,56.792082,87,"",64,4200.000000,54.853392,27.022183,4.404455,1,52.387626,50.448937,209b47
8-11 204-211 236-239,-1.000000,9.284095,44.099013,88,"",16,4200.000000,34.814918,4.274148,4.417417,1,39.681596,30.397501,209b47
12-15 160-163 212-219,-1.000000,6.639475,41.648415,89,"",16,4200.000000,35.008940,5.603021,4.447294,1,37.201121,30.561646,209b47
236-239,-1.000000,1.100186,1.417702,9,"",4,4200.000000,0.317516,1.036185,0.277706,1,1.139996,0.039810,209b47
76-79,-1.000000,1.303783,5.804023,90,"",4,4200.000000,4.500240,1.011970,4.484634,1,1.319389,0.015606,209b47
224-231 240-247,-1.000000,6.184337,42.856634,91,"",16,4200.000000,36.672297,6.195194,4.543464,1,38.313169,32.128832,209b47
168-171,-1.000000,1.314924,5.903253,92,"",4,4200.000000,4.588329,1.026799,4.553090,1,1.350163,0.035239,209b47
192-195,-1.000000,1.314172,6.633693,93,"",4,4200.000000,5.319521,1.556956,4.587585,1,2.046108,0.731936,209b47
4-7 12-15 80-95 160-167 188-203 212-223 232-235,-1.000000,4.150884,60.523023,94,"",64,4200.000000,56.372139,13.473123,4.597652,1,55.925371,51.774487,209b47
80-95,-1.000000,0.289781,37.398982,95,"",16,4200.000000,37.109200,112.960091,4.665249,1,32.733732,32.443951,209b47
96-159,-1.000000,8.224182,65.037731,96,"",64,4200.000000,56.813548,7.330920,4.746912,1,60.290818,52.066636,209b47
80-95,-1.000000,5.341290,42.761739,97,"",16,4200.000000,37.420448,7.094892,4.865862,1,37.895877,32.554587,209b47
172-187,-1.000000,6.292176,43.875538,98,"",16,4200.000000,37.583362,6.199212,4.869005,1,39.006533,32.714357,209b47
192-195,-1.000000,0.104009,13.838593,99,"",4,4200.000000,13.734583,86.014013,4.892326,1,8.946266,8.842257,209b47
